Id,owner,month_of_year,day_of_month,day_of_week,hour_of_day,minute_of_hour,deletion,addition,changed_file_30,changed_file_90,total_changed_30,total_changed_90,isReq
2789,1155,0,4,4,17,55,3,3,1,1,18,33,0
2769,1994,0,4,4,0,51,7,5,2,4,8,16,0
2775,2230,0,4,4,4,12,1,1,1,1,6,12,0
2852,67,0,5,5,22,24,1,1,1,1,18,34,0
2774,2230,0,4,4,3,39,4,0,1,1,6,12,0
2814,1816,0,4,4,22,19,220,234,10,11,18,33,0
2813,1816,0,4,4,22,19,28,68,3,4,11,19,1
2816,1816,0,4,4,22,47,655,116,8,16,81,201,0
2850,706,0,5,5,19,33,4,8,1,1,6,11,0
2710,2,11,30,6,22,54,0,14,1,1,1,2,0
2849,2,0,5,5,18,56,0,6,1,1,2,10,0
1988,233,10,30,4,21,12,163,79,4,4,36,78,0
2745,1561,0,3,3,15,47,0,177,1,1,22,85,0
2846,706,0,5,5,16,49,0,38,2,2,15,25,0
2792,1,0,4,4,19,8,0,25,0,1,0,1,0
2822,1030,0,5,5,0,20,3,0,1,1,9,13,0
2845,679,0,5,5,16,22,4,1,0,1,0,1,0
2843,1779,0,5,5,15,5,0,3,2,2,44,114,0
2836,1806,0,5,5,10,49,4,28,5,5,5,5,0
2737,1849,0,3,3,1,19,0,1,1,1,13,85,0
2806,1247,0,4,4,20,43,1,7,2,2,37,111,0
2802,1247,0,4,4,20,42,1,7,1,1,21,54,0
2798,1247,0,4,4,20,41,1,5,2,2,27,91,1
2805,1247,0,4,4,20,43,2,5,2,2,37,111,0
2801,1247,0,4,4,20,42,2,32,2,2,51,183,0
2833,2292,0,5,5,6,11,6,2,1,1,2,19,0
2832,2292,0,5,5,6,11,0,5,1,1,2,19,0
2831,2292,0,5,5,6,11,2,7,1,1,2,19,0
2830,2292,0,5,5,6,11,0,17,1,1,2,19,0
2820,1030,0,5,5,0,5,1,1,1,1,5,5,0
2825,385,0,5,5,2,18,5,5,1,1,2,5,0
2821,1,0,5,5,0,17,7,0,1,1,14,45,0
2784,1313,0,4,4,15,42,2,2,2,2,25,88,0
2827,1,0,5,5,2,41,1,1,1,1,8,17,0
2823,1,0,5,5,1,5,21,25,6,6,35,56,0
2768,1561,0,4,4,0,41,0,1,1,1,2,3,0
2776,1994,0,4,4,4,16,23,23,12,14,65,161,0
2599,34,11,23,6,19,18,0,7,1,1,9,28,1
2818,1,0,4,4,23,31,16,3,1,1,6,9,0
2800,2,0,4,4,20,41,8,0,1,1,14,45,0
2817,1,0,4,4,23,1,3,16,1,1,6,9,0
2815,100,0,4,4,22,42,1,1,1,1,3,5,1
2758,1561,0,3,3,21,29,0,0,0,0,0,0,0
2811,1849,0,4,4,22,17,1,1,1,1,9,32,0
2812,1816,0,4,4,22,19,102,54,7,8,17,37,1
2787,24,0,4,4,17,14,3,3,1,1,2,4,0
2808,688,0,4,4,21,9,1,3,0,2,0,3,1
2807,100,0,4,4,20,57,2,2,1,1,5,19,0
2797,1247,0,4,4,20,40,2,2,1,1,21,54,0
2457,144,11,19,2,3,36,48,99,0,1,0,3,1
2791,100,0,4,4,18,41,1,1,1,1,21,54,0
2796,209,0,4,4,20,15,0,8,1,1,27,84,0
2786,1456,0,4,4,16,20,1,1,1,1,3,8,0
2755,1456,0,3,3,20,25,1,1,1,1,9,20,0
2765,1561,0,4,4,0,24,1,809,1,1,1,11,0
2795,1,0,4,4,19,54,0,1,1,1,9,11,0
2790,1918,0,4,4,18,39,0,2,1,1,13,40,0
2720,1,11,31,7,20,32,5,3,1,1,19,32,0
2794,330,0,4,4,19,21,1,1,0,1,0,2,0
2793,1216,0,4,4,19,15,1,35,1,2,8,27,0
2770,1994,0,4,4,1,22,3,4,2,3,24,92,0
2762,1216,0,3,3,22,13,7,36,0,0,0,0,0
2712,1994,11,31,7,4,25,38,37,16,19,78,192,0
2679,1132,11,29,5,20,38,26,76,5,5,27,31,0
2778,5,0,4,4,6,56,35,202,1,1,17,49,1
2777,1994,0,4,4,6,54,17,17,2,4,2,11,0
2254,55,11,12,2,15,2,6,5,1,1,2,6,0
2764,1816,0,3,3,23,49,139,331,7,8,13,28,0
2752,1205,0,3,3,19,0,17,27,3,3,12,18,0
2763,1063,0,3,3,23,18,2,11,1,1,29,62,0
2748,1063,0,3,3,16,21,12,24,1,1,13,44,0
2724,1313,0,1,1,7,3,2,3,3,3,17,42,0
2714,5,11,31,7,9,26,156,291,17,17,126,281,1
2725,271,0,1,1,18,39,1,2,0,1,0,1,0
2466,34,11,19,2,18,5,0,421,1,1,4,8,0
2055,1216,11,3,7,7,42,1,195,2,2,20,38,1
2732,2,0,2,2,21,59,1,2,1,1,9,20,0
2529,1216,11,21,4,20,55,3,19,0,1,0,2,0
2754,2,0,3,3,19,59,1,1,1,1,11,38,0
2749,2,0,3,3,18,17,14,21,1,1,11,38,0
2744,2282,0,3,3,15,40,1,1,1,1,1,3,0
1368,1627,10,5,7,0,31,132,161,0,1,0,3,0
1326,1627,10,4,6,16,7,25,81,1,1,6,13,0
1151,1635,9,27,5,23,27,1,184,1,1,14,16,0
2751,100,0,3,3,18,57,9,9,0,1,0,1,0
2348,475,11,15,5,2,8,0,101,2,2,60,125,0
2661,970,11,28,4,20,21,8,13,2,3,2,5,0
2739,2245,0,3,3,3,13,20,21,10,11,88,292,0
2735,2,0,2,2,22,2,1,2,1,1,9,20,0
2729,1994,0,2,2,15,39,35,31,14,15,73,189,0
2064,1627,11,4,1,17,0,80,5687,13,13,41,87,0
2731,2,0,2,2,21,36,1,2,1,1,9,20,0
2740,1994,0,3,3,11,13,45,0,2,2,28,67,0
2691,271,11,30,6,10,22,1,28,2,2,19,55,0
1417,455,10,8,3,15,2,8,29,2,3,6,24,0
2743,1561,0,3,3,14,35,0,177,1,1,22,85,0
2730,2,0,2,2,21,31,1,2,1,1,9,20,0
2723,271,0,1,1,6,29,1,1,1,1,27,60,0
2726,271,0,1,1,18,41,1,1,1,1,5,9,0
2719,1,11,31,7,18,30,1,0,1,1,7,8,0
2718,1,11,31,7,17,59,0,2,1,1,7,8,0
2717,1,11,31,7,17,46,0,1,1,1,7,15,0
2716,1,11,31,7,17,37,1,1,1,1,7,15,0
2715,1,11,31,7,17,20,0,2,1,1,7,8,0
2685,1,11,30,6,0,38,0,11,2,2,12,21,1
2711,2,11,31,7,0,7,0,14,1,1,1,2,0
2706,1205,11,30,6,22,6,28,28,27,28,45,90,0
2287,1669,11,13,3,16,3,29,43,1,1,1,1,1
2286,1669,11,13,3,16,3,0,3,1,1,4,4,1
2704,5,11,30,6,21,47,23,85,1,1,16,44,1
2705,2,11,30,6,22,4,0,10,1,1,1,2,0
2708,271,11,30,6,22,25,1,1,1,1,6,11,0
2701,1063,11,30,6,20,20,1,6,1,1,15,42,0
2703,5,11,30,6,20,53,41,147,5,5,31,70,1
2700,1063,11,30,6,19,59,1,3,1,1,8,22,0
2702,970,11,30,6,20,32,5,11,1,1,2,3,0
2630,741,11,27,3,17,14,1,2,2,2,10,26,0
2690,5,11,30,6,10,2,158,319,12,12,45,112,1
2626,2140,11,27,3,7,1,32,37,4,4,47,160,1
2681,1849,11,29,5,22,36,2,3,1,1,9,27,0
2688,1994,11,30,6,8,37,15,13,2,2,64,173,0
2699,360,11,30,6,19,27,10,7,0,0,0,0,0
2696,5,11,30,6,18,14,57,321,16,18,62,137,1
2602,5,11,23,6,22,3,4,0,1,1,1,1,0
2694,1669,11,30,6,16,22,3,3,1,1,10,13,0
2695,1918,11,30,6,16,42,11,53,5,5,28,43,0
2692,271,11,30,6,10,41,1,1,1,1,5,13,0
2682,970,11,29,5,22,52,5,10,1,1,21,31,0
2533,1155,11,21,4,22,11,15,23,3,3,26,29,1
2669,1816,11,29,5,0,18,1,1,1,1,1,3,0
2525,1155,11,21,4,20,40,12,9,1,1,1,1,0
2421,1082,11,16,6,15,32,1,6,1,1,5,5,0
2651,100,11,28,4,16,7,5,36,4,4,8,29,0
2453,97,11,18,1,19,39,8,214,4,4,17,17,0
2689,5,11,30,6,9,54,1,33,1,1,9,32,0
2693,360,11,30,6,16,8,35,88,0,0,0,0,1
2680,706,11,29,5,22,10,0,7,1,1,2,3,0
2676,100,11,29,5,17,29,6,37,2,2,23,46,0
2674,5,11,29,5,16,22,987,1310,27,27,88,197,1
2658,1,11,28,4,19,18,0,77,0,0,0,0,0
2686,1816,11,30,6,0,56,6,39,0,1,0,3,0
2684,360,11,30,6,0,7,2,2,1,1,2,5,0
2683,1816,11,29,5,23,16,125,1815,5,8,12,31,1
2638,1994,11,28,4,2,42,0,1,1,1,13,37,0
2668,1998,11,28,4,23,43,0,196,2,2,11,12,1
2479,330,11,20,3,16,18,2,5,1,1,1,2,0
2672,1132,11,29,5,16,2,16,8,5,6,41,89,0
2654,1916,11,28,4,17,32,44,703,28,28,165,374,0
2650,5,11,28,4,9,38,223,263,12,12,43,92,0
2633,998,11,27,3,20,45,0,31,0,0,0,0,1
2665,100,11,28,4,22,42,3,28,1,1,7,10,0
2673,1132,11,29,5,16,10,3,1,1,1,2,2,0
1896,1736,10,24,5,0,55,1,7,2,2,40,90,0
2663,1736,11,28,4,21,30,2,5,2,2,40,111,0
2655,5,11,28,4,17,36,22,22,2,2,16,46,1
2357,1216,11,15,5,8,9,40,56,0,4,0,7,1
2587,1669,11,23,6,16,44,2,4,1,1,1,1,0
2671,1132,11,29,5,15,58,8,9,2,2,26,51,0
2566,706,11,22,5,19,53,7,86,2,2,4,17,0
2670,1849,11,29,5,2,12,8,8,1,1,12,23,0
2569,706,11,22,5,20,34,1,1,1,1,2,4,0
2642,1155,11,28,4,6,37,2,7,3,3,26,40,0
2667,1998,11,28,4,23,43,1,6,1,1,5,5,0
2660,1205,11,28,4,19,49,4,4,2,3,5,12,0
2666,1205,11,28,4,23,14,4,7,3,3,10,11,0
2664,1132,11,28,4,22,12,20,1,2,2,7,7,0
2662,1205,11,28,4,21,5,1,8,3,3,10,11,0
2401,1998,11,15,5,22,33,1,774,7,7,61,152,1
2659,100,11,28,4,19,20,32,55,5,5,17,22,0
2509,1132,11,21,4,16,41,2,30,1,2,2,6,0
2634,2230,11,27,3,23,5,1,1,1,1,28,56,1
2649,543,11,28,4,8,48,154,199,2,3,8,14,0
2437,67,11,17,7,0,7,8,17,1,1,27,54,0
2625,360,11,27,3,2,53,28,7,0,1,0,9,0
2657,360,11,28,4,17,55,0,2,0,1,0,3,0
2652,538,11,28,4,16,19,2,3,2,2,29,89,0
2645,271,11,28,4,6,58,8,8,1,1,2,2,0
2639,2230,11,28,4,3,2,0,15,1,1,3,3,0
2635,1816,11,28,4,0,25,0,1,1,1,28,56,0
2637,1,11,28,4,2,9,3,28,1,1,2,5,0
2636,1,11,28,4,0,27,0,1,1,1,1,25,0
2632,1849,11,27,3,20,8,13,13,7,7,95,218,0
2391,1794,11,15,5,21,35,0,46,1,1,5,5,0
2292,1669,11,13,3,17,21,2,3,1,1,4,4,0
2610,1132,11,26,2,16,17,229,205,3,3,8,11,0
2583,2240,11,23,6,14,19,5,6,1,1,1,1,0
2560,8,11,22,5,15,55,37,174,7,7,29,122,0
2622,5,11,26,2,22,57,0,9,2,3,4,21,1
2620,5,11,26,2,21,32,111,206,4,4,27,99,1
2621,5,11,26,2,22,27,4,12,1,1,1,12,0
2611,5,11,26,2,16,33,7,18,2,2,9,36,1
2312,1794,11,14,4,1,19,5,11,2,2,6,6,0
398,100,8,8,5,15,45,40,301,9,9,39,40,1
2235,7,11,9,6,20,21,11,305,2,2,4,15,0
2612,5,11,26,2,16,39,4,5,3,3,17,32,0
2585,1132,11,23,6,15,21,14,25,2,2,11,16,0
2616,34,11,26,2,18,36,1,2,2,3,11,27,0
2584,1132,11,23,6,14,33,16,25,2,2,11,16,0
2619,2,11,26,2,21,11,1,1,1,1,8,36,0
2618,2,11,26,2,21,8,1,1,1,1,8,36,0
2617,2,11,26,2,20,57,2,20,1,3,8,63,0
2541,2,11,22,5,1,39,0,27,1,1,6,33,0
2613,1,11,26,2,17,7,1,1,1,1,8,36,0
2615,1,11,26,2,18,27,1,1,1,1,5,6,0
2614,1,11,26,2,17,22,1,0,1,1,5,13,0
2439,154,11,17,7,0,38,5,10,1,1,8,35,0
2597,143,11,23,6,18,36,0,150,0,0,0,0,0
2596,5,11,23,6,18,32,24,92,6,6,25,73,1
2605,1,11,23,6,23,19,2,2,0,1,0,6,0
2581,144,11,23,6,7,20,0,6,1,1,17,46,1
2580,1816,11,23,6,3,3,2,2,1,1,1,4,0
2609,1,11,24,7,18,5,13,8,3,3,8,21,0
2608,1,11,24,7,17,37,35,107,3,3,10,16,0
2607,360,11,24,7,3,21,1,1,1,1,1,4,0
2606,360,11,24,7,0,55,3,4,1,1,1,2,0
2603,5,11,23,6,22,30,0,21,1,1,7,31,0
2564,5,11,22,5,19,17,14,140,2,3,3,13,1
2601,112,11,23,6,20,28,0,16,0,0,0,0,1
2551,112,11,22,5,7,17,33,33,1,1,1,1,0
2586,5,11,23,6,16,38,21,60,4,4,14,19,0
2539,5,11,22,5,0,3,56,169,8,9,37,111,0
2600,1,11,23,6,19,24,3,3,0,1,0,1,0
2598,1,11,23,6,19,6,3,9,1,1,1,3,0
2225,143,11,9,6,17,34,0,48,0,1,0,3,0
2504,5,11,21,4,10,21,256,962,16,18,78,273,0
2595,1,11,23,6,18,29,1,1,1,1,1,3,0
2594,1,11,23,6,18,28,1,1,1,1,1,3,0
2592,1,11,23,6,18,25,1,2,1,1,1,3,0
2590,1,11,23,6,18,22,0,7,1,1,1,3,0
2588,1,11,23,6,18,5,88,210,3,6,7,23,0
2429,1155,11,16,6,20,36,5,40,1,1,1,1,1
2392,1795,11,15,5,21,50,0,10,1,1,2,2,0
2232,1030,11,9,6,19,40,47,82,3,3,18,26,1
2576,360,11,23,6,0,56,4,4,1,1,29,59,0
2180,1247,11,8,5,15,40,0,3,1,1,4,11,0
2188,1247,11,8,5,15,41,1,31,3,3,69,188,0
2179,1247,11,8,5,15,40,17,140,4,5,44,98,1
2561,1561,11,22,5,17,32,24,182,2,3,11,19,1
2574,100,11,22,5,22,24,22,32,15,21,22,43,0
2579,1816,11,23,6,3,0,5,13,5,5,6,6,0
2578,1816,11,23,6,2,41,1,1,1,1,27,57,0
2455,271,11,19,2,0,37,1,7,1,1,23,53,1
2573,1205,11,22,5,21,35,1,1,1,1,2,2,0
2565,360,11,22,5,19,53,12,0,1,1,6,6,0
2570,385,11,22,5,20,36,36,56,2,2,14,37,0
2507,1806,11,21,4,15,34,89,128,0,2,0,2,0
2446,970,11,17,7,7,3,13,25,1,1,23,23,1
2518,1155,11,21,4,18,12,13,16,3,3,26,29,0
1994,1812,10,30,4,22,33,2,99,0,0,0,0,0
2545,5,11,22,5,5,20,116,322,2,7,3,31,1
2546,5,11,22,5,5,35,2,2,1,2,1,3,0
1993,1812,10,30,4,22,33,332,646,5,7,74,216,1
2562,1,11,22,5,18,55,1,1,1,1,2,3,0
2547,1132,11,22,5,6,2,57,128,4,4,18,29,0
2544,616,11,22,5,4,41,37,0,1,1,1,1,0
2542,2,11,22,5,1,58,10,16,1,1,6,33,0
2501,2,11,21,4,9,19,0,5,1,1,6,33,0
2251,2,11,11,1,18,38,9,22,1,1,13,31,0
2548,1132,11,22,5,6,5,1,1,0,0,0,0,1
2550,1132,11,22,5,7,1,201,202,3,4,8,15,0
2505,2214,11,21,4,11,32,5,12,2,2,37,102,0
2526,706,11,21,4,20,48,0,19,1,1,2,5,0
2559,706,11,22,5,15,52,0,11,1,1,1,2,0
2510,1132,11,21,4,16,42,125,123,3,4,36,116,0
2543,2,11,22,5,2,27,1,1,1,1,3,4,0
2523,2,11,21,4,19,39,0,1,1,1,2,3,1
2538,1205,11,21,4,23,58,3,0,1,1,6,7,0
2537,1816,11,21,4,23,16,0,1,1,1,23,54,0
2536,1849,11,21,4,22,51,2,2,1,1,31,99,0
2530,1322,11,21,4,21,17,1,1,0,0,0,0,0
2534,1816,11,21,4,22,22,2,10,1,1,23,54,0
2497,475,11,21,4,1,32,90,210,6,7,33,37,0
2517,177,11,21,4,18,5,4,163,2,2,6,21,0
2531,1205,11,21,4,21,31,5,6,1,2,1,5,1
2524,2230,11,21,4,20,39,2,2,2,2,8,20,0
2528,1132,11,21,4,20,53,10,109,4,4,18,29,0
2527,1205,11,21,4,20,51,2,2,2,2,8,20,0
2436,1205,11,16,6,22,47,1132,7,3,4,9,15,0
2522,1132,11,21,4,19,16,43,19,10,11,101,303,0
2474,706,11,20,3,0,55,1,11,2,2,2,6,0
2178,1247,11,8,5,15,40,3,9,2,2,28,94,0
2175,1247,11,8,5,15,40,0,16,3,3,69,146,0
2521,360,11,21,4,18,47,0,1,1,1,2,6,0
2516,112,11,21,4,18,4,33,21,1,1,1,1,0
2520,1132,11,21,4,18,41,40,24,8,18,20,83,0
2515,1132,11,21,4,17,59,31,8,1,1,5,7,0
2514,112,11,21,4,17,59,4,4,1,1,10,11,0
2512,112,11,21,4,17,29,0,2,1,1,1,1,1
2386,177,11,15,5,20,24,37,185,2,2,105,198,1
2519,1549,11,21,4,18,26,3,3,1,1,4,5,0
2513,543,11,21,4,17,31,1,1,1,1,2,3,0
2473,1,11,20,3,0,29,21,11,4,4,21,56,0
2174,1247,11,8,5,15,38,5,42,5,5,30,94,0
2186,1247,11,8,5,15,41,18,8,2,3,30,80,0
2173,1247,11,8,5,15,35,14,76,2,2,119,179,0
2172,1247,11,8,5,15,35,11,3,1,2,15,38,1
2483,124,11,20,3,17,9,1,1,0,0,0,0,0
2443,2035,11,17,7,4,36,4,4,0,2,0,3,0
2128,1955,11,7,4,1,35,6,20,0,1,0,9,0
2502,2,11,21,4,9,34,60,2,1,2,1,7,0
2185,1247,11,8,5,15,41,1,30,3,3,58,140,0
2189,1,11,8,5,16,10,2,6,1,1,3,5,0
2500,2,11,21,4,7,11,0,4,1,1,4,30,0
2462,308,11,19,2,15,40,178,3,1,1,1,3,0
2477,308,11,20,3,11,23,0,191,1,1,1,1,0
2496,1849,11,21,4,0,22,3,3,1,1,4,8,0
2494,1205,11,20,3,23,16,0,36,2,3,6,7,1
2493,1132,11,20,3,22,49,4,10,2,2,2,4,0
2492,1132,11,20,3,22,25,12,46,2,2,2,4,0
2488,1205,11,20,3,20,11,10,28,1,2,1,2,0
2467,1998,11,19,2,19,10,14,23,2,2,12,25,0
2491,100,11,20,3,20,35,0,51,2,2,9,15,0
2430,970,11,16,6,20,37,0,160,0,0,0,0,1
2490,100,11,20,3,20,35,5,3,3,3,79,210,0
2489,2226,11,20,3,20,11,3,13,3,3,14,29,0
2472,1561,11,19,2,21,17,2,11,2,2,17,41,0
2461,177,11,19,2,15,39,1,155,2,2,79,203,0
1825,5,10,21,2,21,27,20,156,2,2,18,27,1
2476,1994,11,20,3,4,8,1,19,1,1,9,10,0
2434,67,11,16,6,22,0,13,32,3,3,71,161,0
2484,1669,11,20,3,17,35,2,0,1,1,1,2,0
2354,1132,11,15,5,6,12,77,69,7,9,10,22,0
2480,360,11,20,3,16,37,0,4,0,1,0,1,0
2478,1806,11,20,3,0,52,71,90,1,6,1,6,0
2451,706,11,17,7,20,13,3,2,1,1,3,3,0
1071,1205,9,25,3,0,16,8,164,6,6,45,92,0
2469,4,11,19,2,20,37,19,73,3,3,16,33,1
2435,4,11,16,6,22,41,35,174,4,4,18,33,0
2454,3,11,18,1,23,3,181,2983,1,1,2,2,0
2470,5,11,19,2,20,55,1,1,1,1,9,20,0
2463,5,11,19,2,16,5,8,8,3,3,3,5,0
1922,995,10,28,2,17,14,42,111,1,1,1,1,0
2471,4,11,19,2,20,59,1,1,1,1,2,2,0
2320,2,11,14,4,14,26,1,1,1,1,2,6,0
2250,2,11,11,1,18,19,3,3,1,1,13,31,0
2444,1205,11,17,7,4,44,0,19,1,1,7,7,0
2400,1998,11,15,5,22,33,4,4,1,1,9,35,0
2415,112,11,16,6,8,10,21,27,1,1,5,5,0
2468,1561,11,19,2,19,46,0,4,2,2,47,130,0
2464,1669,11,19,2,16,26,1,3,1,1,21,47,1
2449,5,11,17,7,19,34,4,2,0,1,0,1,0
2450,5,11,17,7,19,58,3,4,2,2,12,30,0
2448,5,11,17,7,16,41,4,4,1,4,1,20,0
2459,144,11,19,2,3,51,1,1,1,1,2,3,0
2355,1994,11,15,5,6,59,0,54,14,14,19,31,1
2456,144,11,19,2,3,27,2,2,0,1,0,3,1
2198,321,11,8,5,21,13,15,20,1,1,7,14,0
2438,1155,11,17,7,0,22,1,33,1,1,23,23,0
2452,447,11,17,7,22,23,22,22,1,1,3,9,0
2440,4,11,17,7,3,50,76,274,7,7,23,78,0
2447,5,11,17,7,16,41,1,1,0,0,0,0,0
2341,112,11,14,4,21,56,0,1,1,1,3,3,0
2433,927,11,16,6,21,58,56,56,3,3,3,9,0
2442,5,11,17,7,4,21,0,2,0,0,0,0,1
2305,1082,11,13,3,21,51,1,7,1,1,14,60,0
2422,1155,11,16,6,19,10,2,3,2,2,85,196,0
2371,447,11,15,5,17,6,318,336,2,2,4,11,0
2370,447,11,15,5,17,6,23,16,1,1,3,7,0
2297,1132,11,13,3,19,34,5,57,2,2,4,15,0
2431,67,11,16,6,21,9,1,1,1,1,26,53,0
2432,706,11,16,6,21,24,1,1,0,0,0,0,0
2419,1669,11,16,6,14,39,4,4,1,1,6,7,0
2368,1669,11,15,5,16,31,3,2,1,1,10,22,0
2426,5,11,16,6,20,18,30,9,3,4,5,22,0
2427,706,11,16,6,20,35,2,6,0,0,0,0,0
2425,112,11,16,6,20,2,1,7,1,1,8,30,0
2423,4,11,16,6,19,51,2,2,1,1,11,51,0
2424,4,11,16,6,20,1,4,3,1,1,3,5,0
2387,679,11,15,5,20,25,30,50,3,4,6,15,0
2406,1849,11,16,6,1,20,3,4,1,1,1,4,0
2364,1669,11,15,5,15,28,2,0,1,1,8,27,0
2412,5,11,16,6,5,49,27,78,2,3,12,26,0
2411,5,11,16,6,5,32,22,100,1,1,11,23,0
2068,91,11,5,2,9,30,2,59,3,3,26,80,0
2410,1030,11,16,6,4,56,16,70,7,7,66,165,0
2393,385,11,15,5,21,50,476,514,2,2,11,32,0
2418,4,11,16,6,14,28,0,13,1,1,3,5,0
2404,67,11,15,5,22,55,0,7,1,1,1,1,0
2409,1205,11,16,6,4,10,1,1,1,1,3,4,0
2403,1205,11,15,5,22,48,446,445,91,92,166,214,0
2408,360,11,16,6,3,23,1,1,0,0,0,0,0
2407,360,11,16,6,3,6,4,20,1,1,1,3,0
2397,4,11,15,5,22,7,1,1,1,1,4,4,0
2396,34,11,15,5,22,6,2,2,1,1,21,21,0
2109,1981,11,6,3,19,11,1,2,1,1,1,1,0
2399,1205,11,15,5,22,18,0,55,55,55,89,119,0
2395,475,11,15,5,22,5,3295,10,18,18,33,40,0
2405,475,11,15,5,22,58,0,23,3,3,37,80,0
2402,475,11,15,5,22,39,1,5,2,2,27,51,0
2377,970,11,15,5,18,24,3,3,1,1,21,21,0
2389,308,11,15,5,20,55,0,7,1,1,1,1,0
2308,100,11,13,3,23,39,347,105,8,9,122,283,0
2383,475,11,15,5,19,40,32,117,10,10,53,87,1
2351,360,11,15,5,3,18,4,15,2,2,11,34,0
2376,866,11,15,5,18,3,1,1,1,1,2,2,0
2384,360,11,15,5,19,43,5,0,0,0,0,0,0
2381,1,11,15,5,19,28,3,9,1,1,4,4,1
2363,1669,11,15,5,0,6,13,26,1,1,1,1,0
2378,1,11,15,5,18,29,1,1,1,1,10,10,0
2303,177,11,13,3,20,59,72,336,7,9,127,281,0
2380,308,11,15,5,18,52,32,0,1,1,5,12,0
2379,308,11,15,5,18,51,1,155,2,2,13,34,0
2373,1132,11,15,5,17,17,32,0,1,1,5,12,0
2375,1,11,15,5,17,43,0,4,1,1,2,2,1
2374,67,11,15,5,17,34,10,25,0,2,0,2,0
2306,679,11,13,3,22,35,9,63,0,1,0,1,1
2358,308,11,15,5,9,59,7,30,3,3,20,39,1
2365,308,11,15,5,16,1,9,26,3,3,13,50,0
2339,100,11,14,4,21,29,10,25,0,2,0,2,0
2372,4,11,15,5,17,12,6,4,1,1,2,3,0
2257,100,11,12,2,18,4,74,64,2,2,19,58,0
2207,7,11,8,5,22,24,1,155,2,2,11,36,0
2366,1669,11,15,5,16,4,4,0,0,1,0,2,0
2361,1669,11,15,5,10,59,1,1,1,1,7,14,0
2362,1669,11,15,5,11,35,6,6,2,2,31,105,0
2319,1669,11,14,4,11,35,8,5,2,2,25,99,0
2359,308,11,15,5,10,2,1,0,1,1,24,51,0
2346,67,11,15,5,0,17,71,73,1,1,50,95,0
2326,970,11,14,4,17,49,9,15,2,2,11,45,0
2349,475,11,15,5,2,31,3,2,1,1,23,49,0
2170,455,11,8,5,13,42,0,2,1,1,2,5,0
2255,1669,11,12,2,15,4,6,11,2,2,8,8,0
2321,1669,11,14,4,15,41,13,26,3,3,33,113,0
2322,4,11,14,4,16,32,369,3201,40,53,111,399,1
2347,1205,11,15,5,0,27,3,2,1,1,1,1,0
2343,970,11,14,4,22,46,18,28,1,1,1,1,0
2345,1205,11,15,5,0,6,1,0,1,1,24,51,0
2344,1,11,14,4,22,47,0,1,1,1,2,2,0
2338,1205,11,14,4,21,12,52,54,2,2,9,10,0
2331,1958,11,14,4,18,25,0,0,1,1,1,1,0
2340,1,11,14,4,21,51,1,24,2,2,8,8,0
2336,1205,11,14,4,20,46,2,2,2,2,7,8,0
2337,360,11,14,4,21,1,14,28,1,4,1,10,0
2142,1247,11,7,4,13,53,907,716,36,50,77,211,0
2141,1247,11,7,4,0,53,0,1910,1,1,1,1,1
2140,1247,11,7,4,0,48,318,314,26,39,65,184,0
2139,1247,11,7,4,0,43,159,118,15,22,45,99,0
2300,1456,11,13,3,20,44,5,10,2,2,16,41,0
2264,233,11,12,2,21,26,7,30,3,3,11,30,1
2231,1132,11,9,6,19,39,53,35,10,10,25,41,1
2334,4,11,14,4,19,27,1,2,1,1,8,18,0
2332,321,11,14,4,18,46,1,2,1,1,8,15,0
1913,447,10,28,2,3,54,8,12,1,1,2,6,0
2333,4,11,14,4,19,13,2,48,2,2,2,2,0
2328,4,11,14,4,18,15,1,2,1,1,8,18,0
2329,4,11,14,4,18,15,2,48,2,2,2,2,0
2021,321,11,1,5,21,4,5,6,1,1,4,11,0
2106,5,11,6,3,18,32,9,9,2,2,5,18,0
2330,209,11,14,4,18,22,2,18,0,0,0,0,1
2327,447,11,14,4,17,54,222,7,1,1,3,17,0
2316,447,11,14,4,9,54,222,7,1,1,3,19,0
2324,2,11,14,4,16,37,101,392,4,4,57,120,0
2325,112,11,14,4,16,45,6,6,2,2,5,5,0
2226,143,11,9,6,17,40,37,144,0,10,0,22,0
2182,1247,11,8,5,15,40,0,2,1,1,4,4,0
2224,143,11,9,6,17,26,0,6,0,1,0,2,0
2202,1082,11,8,5,21,23,1,3,1,1,3,3,0
2242,5,11,9,6,22,29,0,0,0,0,0,0,0
2136,5,11,7,4,8,59,6,749,9,9,48,108,0
2288,308,11,13,3,16,20,0,1,1,1,2,3,0
2301,360,11,13,3,20,54,1,1,1,1,3,5,0
2317,308,11,14,4,10,24,1,1,1,1,21,45,0
1202,1362,9,30,1,0,39,5,460,1,1,29,53,0
2296,24,11,13,3,18,47,6,16,2,2,3,36,0
2314,1205,11,14,4,6,57,34,37,2,2,7,8,0
2313,1205,11,14,4,1,24,11,60,5,5,10,11,0
2274,1205,11,13,3,2,0,220,383,7,7,16,19,0
1965,1669,10,30,4,13,39,1,4,1,1,1,1,0
2311,1958,11,14,4,0,59,0,2,1,1,5,5,0
2261,1073,11,12,2,19,28,24,23,1,1,2,2,0
2299,1132,11,13,3,20,17,25,27,2,2,4,4,0
2294,1132,11,13,3,18,41,1,3,1,1,8,14,0
