Id,Comment
15735,pars instrument result bundlesnndur test perinstrument base result emmittedna keyvalu pair exampl includ perform test normalntest code coverag mode current discardednbi instrumentationresultpars thi chang add pars functionnstor keyvalu pair map final send tonitestrunlisten end test runnid 
15736,ccat initi ccat implementationnnlaunch stk servic cdma phonenid 
15737,cat move stk imlpement cat foldernid 
15738,cat gener stk catnnrenam stk class comment variabl cat classesncat card applic toolkit common class hasnfunction stk ccatnid 
15739,cat use new cat packag frameworksnna stk relat class move new cat packag thi applicationnne use new packag instead old onenid 
15740,depend chang pars instrument result bundl sdknid 
15741,depend chang pars instrument result bundl sdknid 
15742,addremov knownfailur annotationsnnbug knownfailur annot form test pass innfroyo nexu one use ct test runner put onnknownfailur annot fail passingnwith runcoretest test runnernnmultisockettest except seem make sensenand fail runnersnid 
15743,usb gadget fmtp add ioctl send event via interrupt endpointnnnedoffbi mike lockwood 
15744,arm tegra fix name usb control typonid benoit gobi 
15745,fix defaultprop modif UI reloadednnth UI edit target librari chang projectstatendirectli caus havoc filelisten must thenentri point reload modif projectstatennthi patch make UI work copi properti whichnar save separ projectst whose savenmethod disappearednna next patch enforc projectproperti projectstatento read onli thi doe happen forcingnto clone befor modifyingsav itnnthi patch also fix reloadingrelink librari uponnmodif defaultprop work need herenid 
15746,arm msm fix build warningnid nick pelli 
15747,arm msm sapphir adjust memori map memorynn move kernel load address increas avail memori iliyan malchev 
15748,enabl write usim phonebook fix issu 
15752,fix npenid 
15753,disabl build libdiskconfig nonlinux hostsnnlibdiskconfig depend deepli linuxspecif thing likenusrincludelinuxfsh exist ose disablenbuild host librari platformsnid 
15754,make http header class handl multipl cachecontrol fieldsnnth http specif state follow fieldsnmultipl messagehead field fieldnam may presentnin messag onli entir fieldvalu header fieldni defin commasepar list ie valu must benposs combin multipl header field one fieldnamenfieldvalu pair without chang semant messag bynappend subsequ fieldvalu first separ ancomma order header field fieldnam arenreceiv therefor signific interpret combinednfield valu thu proxi must chang order fieldnvalu messag forwardednid 
15755,fix problem use http apach http client use proxynnproblem describ fix set default port scheme avoid pass portnwhich would caus illegalargumentexceptionnid 
15756,ad support emn email notif wap messag reciev emn start mail sync given accountnid 
15757,chang restor chang file last sync orignalsnid 
15758,resolv conflictsnid 
15759,cleaninmg upnid 
15760,chang git insist ha nid 
15762,fix possibl deadlock eclipseadtnnth issu sometim phone stop respond shellncommand launch adbnnon command execut devicemonitorquerynewdeviceforinfonhowev thi done loop acquir lock use innoth place includ build thi basic render eclipsenuseless eclips refus anyth build isnfinishednnth fix twofoldnfirst move call querynewdeviceforinfo outsid thensynchron blocknnthi fix deadlock issu thi fix problemnthat devic monitor still stuck shell commandnthat never returnsnnth second part fix add timeout shell commandnexecut additionnali thi patch contain lot clean upnof adb api ddmlib especi around except thrownndur timeoutnid 
15766,arm msm sapphir make machsapphir mutual exclus trout halibutnnkernel chang come render sapphir kernel bootabl onnoth platform halibut trout thi patch set halibut troutnbuild default enabl sapphir onli add filesnspecif machsapphir befor depend onli machtroutnnnedoffbi iliyan malchev 
15767,arm msmdefconfig disabl halibut troutnnnedoffbi iliyan malchev 
15768,arm msm sapphir rearrang kernel memori map new radionn new radio memoryn reduc size pmem poolsn move kernel load address iliyan malchev 
15769,arm msm sapphir adjust makefileboot memoryh new load addressnnnedoffbi iliyan malchev 
15770,run knownfailur test ctsnnbug run test mark knownfailur annot becausenthey passfail randomli across devic make ct report noisynnth modif collectalltest throw known failurentest androidcor test entri known failuresnwil longer appear testcas repositori xml filesnnth chang descirptiongener throw known failur innth ct test like androidnetct longer show upna wellnnyou still use runtest util run known failur becausenthos consult xml file decid test case shouldnb execut need exclud knownfailur runtest thennyou add predic instrumentationctstestrunn bottomnof filenid 
15771,arm tegra pinmux add suspend support pinmux registersnid colin cross 
15772,arm tegra gpio add setwakeen callbacknnsetwakeen propag irqwakeup flag cascad gpio irq tonth primari irqnid colin cross 
15773,arm tegra clock fix clk resumenid colin cross 
15774,arm tegra gpio fix buildnid 
15778,forc recompil librari chang fix cleanuprefresh issu buildersnnon fix gen folder longer delet clean full buildnwhich reduc error eclips complain gen folder missingneven though presentnnalso move projectst sdk realli onli managednbi sdk allow us move constructor packag privatenid 
15792,fix javadoc regard timeout api changenid 
15795,fix problem space ndkbuild argumentsnnndkbuild accept commandlin argument pass tonth underli make process examplenn ndkbuild extra argument could contain spacesnn ndkbuild dcat failsnnthi chang fix issuenid 
15796,kernelhead updat extcontrol kernel header introduc string control supportnbi fromnhan verkuil pavan savoy 
15797,ad support wap messag type applicationvndwapemnwbxmlnnthi allow email notif messag acceptednnth email project ha also chang accept processnth emn messagennse 
15800,finish shuffl filesnid 
15801,ad final modifi relev variabl increas perform slightlynid 
15802,ad final modifi appropri increas perform resubmit master branchnid 
15804,arm tegra clock add quirk pllunnpllu slightli differ rest pll thenlock enabl bit bit instead miscnregist post divid field singl bit withnrevers valu pllsnid colin cross 
15806,add support specifi adb timeout ddm testrunnernnalso handl timeoutexcept adt test runnernid 
15809,cpufreq interact new governornnthi governor design latencysensit workload asninteract user interfac interact governor aim bensignificantli respons ramp cpu quickli cpuintensivenact beginsnnexist governor sampl cpu load particular rate typicallyneveri X ms thi lead underpow UI thread period ofntim dure user begin interact previouslyidl systemnuntil next sampl period happensnnth governor use differ approach instead samplingnth cpu specifi rate governor check whether scale thencpu frequenc soon come idl cpu come ofnidl timer configur fire within tick cpu verynbusi exit idl timer fire assum cpu isnunderpow ramp max speednnif cpu wa suffici busi immedi ramp max speed thennth governor evalu cpu load sinc last speed adjustmentnchoos highest valu longerterm load shorttermnload sinc idl exit determin cpu speed ramp tonna realtim thread use scale give remain task thencpu perform benefit unlik exist governor like tonschedul rampup work occur perform starv task havencompletednnth tuneabl thi governor arensysdevicessystemcpucpufreqinteractiveminsampletimentth minimum amount time spend current frequenc beforentramp thi ensur governor ha seen enoughnthistor cpu load data determin appropri workloadntdefault usnsysdevicessystemcpucpufreqinteractivegomaxspeedloadntth cpu load ramp max speed default mike chan todd poynor 
15810,misc add compass drivernnorigin written htc contribut motorola akmn misc import motorolannmajor style code cleanup praveen bharathi misc clean code violat misc clean code style add suspend resumenid dima zavin 
15811,add new except ddmlibnn adbcommandrejectedexcept thrown adb respondnto command okay thi use throw normal ioexceptionnbut use throw differ type messagenof except error string return adbnn shellcommandunresponsiveexcept new timeout exceptionnfor output receiv shell command run devic thisnmak distinct timeout talk adb andnissu shell command output anyth also made thenjavadoc ideviceexecuteshellcommand clearer thentimeout renam maxtimetooutputrespons doesnnalso ad better timeout idevic method installuninstallnapp default timeout wa like lowncurr default valu 
15812,tegrasdhci treat invalid card detect valid gpio number check tegransdhci driver valid card detect pin compar gari king 
15813,arm tegra clock fix loop index bugnnbecaus processid loop wa never exit earli dvf alwaysnprint error messag wa unabl find dvf tablennaft fix thi platform vddcpu regulatorsnwould segfault dvfssetrat becaus regulatorget returnednnul check null dvfssetrat platform withoutnregul perform frequenc scale without voltag scalingnid gari king 
